FID,CRN,course_num,campus,credits,course_name,course_type,building,room_num,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,start,end,Time,size,max_size,instructor,OBJECTID,BIN,FCODE,ADDRESS,BASE_ELEVA,APPROX_HGT,MAX_HGT,PARCEL_ID_,PARCEL_I_1,Shape__Are,Shape__Len,landuse,Shape_Leng,Shape_Area
1191,47654,"ADV 1103, 005",Main,3,Digital Media and Advertising,Class,Annenberg Hall,302,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,35,35,Susanna Lee (Primary),22813706,1003184,1810,2024-48 N 13TH ST,84.2,60,109,111209,PWD,7695.519531,545.2199827,Civic/Institution,745.1056849,23567.28528
5716,27240,"JRN 1196, 006",Main,3,Writing and Reporting,Class,Annenberg Hall,2,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,19,19,Claire Smith (Primary),22813706,1003184,1810,2024-48 N 13TH ST,84.2,60,109,111209,PWD,7695.519531,545.2199827,Civic/Institution,745.1056849,23567.28528
5724,38451,"JRN 3101, 001",Main,3,Journalism Law and Ethics,Class,Annenberg Hall,304,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,19,19,Erin K. Coyle (Primary),22813706,1003184,1810,2024-48 N 13TH ST,84.2,60,109,111209,PWD,7695.519531,545.2199827,Civic/Institution,745.1056849,23567.28528
5744,50269,"JRN 3709, 002",Main,3,The Entrepreneurial Journalist,Class,Annenberg Hall,310,No,Tuesday,Wednesday,Thursday,No,No,No,12:30�PM,01:50�PM,Afternoon,18,19,Aron Pilhofer (Primary),22813706,1003184,1810,2024-48 N 13TH ST,84.2,60,109,111209,PWD,7695.519531,545.2199827,Civic/Institution,745.1056849,23567.28528
761,6132,"ACCT 2521, 001",Main,3,Cost Accounting,Class,Alter Hall,0A034,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,39,40,Judith S. Flaxman (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2123,8067,"AS 3502, 001",Main,3,Advanced Long-Term Actuarial Modeling,Class,Alter Hall,0A234,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,5,35,Krupa S. Viswanathan (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2130,7070,"AS 5103, 001",Main,3,Advanced Long-Term Actuarial Modeling,Class,Alter Hall,0A234,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,0,5,Krupa S. Viswanathan (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2922,39245,"MSOM 3101, 002",Main,3,Operations Management,Class,Alter Hall,0A238,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,45,45,Thomas T. Fung (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2923,47296,"MSOM 3101, 003",Main,3,Operations Management,Class,Alter Hall,0A237,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,45,45,Timothy W. Young (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4971,6433,"MIS 2101, 002",Main,3,Digital Systems,Class,Alter Hall,0A033,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,85,85,Steven E. Sclarow (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4984,6125,"MIS 2901, 001",Main,3,Honors Digital Systems,Class,Alter Hall,0A232,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,26,27,Mart Doyle (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5611,45189,"FIN 3506, 001",Main,3,Derivatives and Financial Risk Management,Class,Alter Hall,0A132,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,38,40,Ming Fang (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5615,6205,"FIN 3509, 001",Main,3,Real Estate Investment and Finance,Class,Alter Hall,0A239,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,44,45,Bob T. Rajewski (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7261,11421,"BA 3103, 007",Main,3,Integrative Business Applications,Class,Alter Hall,0A231,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,45,45,Christopher Monos (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7265,28206,"BA 3103, 017",Main,3,Integrative Business Applications,Class,Alter Hall,0A233,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,36,36,"Michael L. Schirmer, DBA (Primary)",22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7276,23491,"HRM 1101, 005",Main,3,Leadership and Organizational Management,Class,Alter Hall,0A035,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,40,40,Anastasiia Agolli (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7585,51241,"STAT 1001, 001",Main,3,Quantitative Methods for Business I,Class,Alter Hall,0A032,Monday,No,No,No,Friday,No,No,01:00�PM,01:50�PM,Afternoon,55,55,Jeffrey Zheng (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5651,47659,"FIN 5637, 701",Main,1.5,Applied Corporate Finance,Class,Alter Hall,0A746,No,Tuesday,Wednesday,No,No,No,No,01:00�PM,03:00�PM,Afternoon,23,30,Thomas Kenny (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5646,47658,"FIN 5631, 701",Main,1.5,Financial Time Series,Class,Alter Hall,0A746,Monday,No,No,No,No,No,No,01:00�PM,03:00�PM,Afternoon,20,30,Cheng Jiang (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5648,50551,"FIN 5632, 702",Main,1.5,Investment Management,Class,Alter Hall,0A605,No,No,No,No,No,No,No,01:00�PM,03:00�PM,Afternoon,11,30,Cindy Axelrod (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4989,35864,"MIS 3502, 003",Main,3,Web Service Programming,Class,Alter Hall,0A602,Monday,No,No,No,No,No,No,01:00�PM,02:20�PM,Afternoon,26,35,Jeremy J. Shafer (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5603,50385,"FIN 0922, 001",Main,4,Honors Investing for the Future,Class,Alter Hall,0A606,Monday,No,No,No,Friday,No,No,01:20�PM,02:30�PM,Afternoon,21,50,Tom Intoccia (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4158,41932,"RMI 2501, 002",Main,3,Fundamentals of Personal Financial Planning,Class,Alter Hall,0A033,Monday,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,30,40,John V. Dormuth (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4972,47299,"MIS 2101, 003",Main,3,Digital Systems,Class,Alter Hall,0A034,Monday,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,85,85,Marie-Christine Martin (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5294,6247,"MKTG 2901, 001",Main,3,Honors Marketing Management,Class,Alter Hall,0A231,Monday,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,29,30,Zach Oppenheimer (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5625,50550,"FIN 3523, 001",Main,3,Real Estate Financial Modeling,Class,Alter Hall,0A239,Monday,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,22,25,Bob T. Rajewski (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
6125,8146,"BA 3903, 001",Main,3,Honors Integrative Business Applications,Class,Alter Hall,0A233,Monday,No,No,No,Friday,No,No,02:00�PM,02:50�PM,Afternoon,30,30,Michael J. Hughes (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7620,6957,"STAT 8113, 001",Main,3,Statistical Methods for Business Research II,Class,Alter Hall,0A235,No,No,No,Thursday,No,No,No,02:00�PM,04:30�PM,Afternoon,5,18,Zhigen Zhao (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
6154,41977,"BA 9207, 001",Main,3,Quantitative Research Methods II,Class,Alter Hall,0A235,No,Tuesday,No,No,No,No,No,02:00�PM,04:30�PM,Afternoon,8,10,Crystal Reeck (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4718,50139,"IB 9002, 001",Main,3,Empirical Research in International Business,Class,Alter Hall,0A235,Monday,No,No,No,No,No,No,02:00�PM,04:30�PM,Afternoon,2,10,Susan Feinberg (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5332,45857,"MKTG 9001, 001",Main,3,Sem-Marketing Theory Dev,Class,Alter Hall,0A404,Monday,No,No,No,No,No,No,02:00�PM,04:30�PM,Afternoon,2,10,Monica Wadhwa (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5334,42775,"MKTG 9003, 001",Main,3,Sem-Quant Research-Mktg,Class,Alter Hall,0A404,No,No,No,No,No,No,No,02:00�PM,04:30�PM,Afternoon,2,10,Marco S. Qin (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5335,48619,"MKTG 9090, 002",Main,3,Sem-Sel Topics in Mktg,Class,Alter Hall,0A235,No,No,No,No,No,No,No,02:00�PM,04:30�PM,Afternoon,5,10,Xueming Luo (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
277,21946,"LGLS 1101, 014",Main,3,Legal Environment of Business,Class,Alter Hall,0A238,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,38,40,John S. McVeigh (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
777,47258,"ACCT 3532, 001",Main,3,Topics in Taxation,Class,Alter Hall,0A033,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,19,40,David Jones (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
788,50291,"ACCT 4502, 001",Main,3,Strategic Financial Management Accounting,Class,Alter Hall,0A239,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,8,30,Christian E. Wurst III (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2124,8068,"AS 3503, 001",Main,3,Short-Term Actuarial Modeling,Class,Alter Hall,0A606,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,22,30,Tianxiang Shi (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2131,6388,"AS 5104, 001",Main,3,Short-Term Actuarial Modeling,Class,Alter Hall,0A606,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,2,30,Tianxiang Shi (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2924,36202,"MSOM 3101, 008",Main,3,Operations Management,Class,Alter Hall,0A232,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,45,45,Guangwen Kong (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4179,50453,"RMI 9003, 001",Main,3,Theory of Risk and Uncertainty,Class,Alter Hall,0A505,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,2,10,Thorsten Moenig (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4970,6432,"MIS 2101, 001",Main,3,Digital Systems,Class,Alter Hall,0A035,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,85,85,Jaehwuen Jung (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4974,31278,"MIS 2101, 007",Main,3,Digital Systems,Class,Alter Hall,0A034,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,85,85,Sezgin Ayabakan (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4978,50408,"MIS 2402, 001",Main,3,Web Application Development,Lecture,Alter Hall,0A602,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,30,30,Laurel Miller (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5303,50401,"MKTG 3508, 001",Main,3,Digital Marketing,Class,Alter Hall,0A032,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,40,40,Susan Mudambi (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5310,6253,"MKTG 3511, 001",Main,3,Marketing Research,Class,Alter Hall,0A607,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,65,66,Vinod Venkatraman (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5320,24738,"MKTG 3596, 009",Main,3,Consumer and Buyer Behavior,Class,Alter Hall,0A603,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,20,20,Dr Jay I. Sinha (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5608,21757,"FIN 3504, 001",Main,3,Intermediate Corporate Finance,Class,Alter Hall,0A231,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,45,45,Samuel Rosen (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5632,35282,"FIN 3901, 002",Main,3,Honors Financial Management,Class,Alter Hall,0A234,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,32,32,Lalitha Naveen (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5634,6216,"FIN 4596, 004",Main,3,Seminar in Corporate Finance,Class,Alter Hall,0A605,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,20,20,Ralph J. Colucci (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
6126,10993,"BA 4101, 002",Main,3,Global Business Policies,Class,Alter Hall,0A237,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,34,34,Vivek Tandon (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
6130,10998,"BA 4101, 007",Main,3,Global Business Policies,Class,Alter Hall,0A233,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,35,35,Todd Schifeling (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7275,1359,"HRM 1101, 004",Main,3,Leadership and Organizational Management,Class,Alter Hall,0A031,No,Tuesday,Wednesday,Thursday,No,No,No,02:00�PM,03:20�PM,Afternoon,250,250,Tony Petrucci (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
540,38639,"STHM 2401, 001",Main,3,Foundations of Event and Entertainment Management,Class,Alter Hall,0A238,Monday,No,No,No,No,No,No,02:30�PM,03:50�PM,Afternoon,54,54,Ira L. Rosen (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7599,26082,"STAT 2103, 011",Main,4,Statistical Business Analytics,Class,Alter Hall,0A234,Monday,No,No,No,Friday,No,No,02:40�PM,03:50�PM,Afternoon,55,55,William W. Wei (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2125,39286,"AS 3504, 001",Main,3,Actuarial Analytics,Class,Alter Hall,0A032,Monday,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,22,30,Jeffrey Zheng (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
2133,39287,"AS 5108, 001",Main,3,Actuarial Analytics,Class,Alter Hall,0A032,Monday,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,0,10,Jeffrey Zheng (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4976,36581,"MIS 2101, 009",Main,3,Digital Systems,Class,Alter Hall,0A033,Monday,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,85,85,Steven E. Sclarow (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4982,19396,"MIS 2502, 003",Main,3,Data and Analytics,Class,Alter Hall,0A035,Monday,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,60,60,Jeremy J. Shafer (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5629,23231,"FIN 3571, 001",Main,3,Owl Fund Seminar,Class,Alter Hall,0A132,Monday,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,7,20,Cindy Axelrod (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5630,25565,"FIN 3582, 002",Main,3,Independent Study,Class,Alter Hall,0A132,Monday,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,10,10,Cindy Axelrod (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5631,25610,"FIN 3671, 001",Main,3,Advanced Owl Fund Seminar,Class,Alter Hall,0A132,Monday,No,No,No,Friday,No,No,03:00�PM,03:50�PM,Afternoon,3,20,Cindy Axelrod (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7273,50906,"BA 3902, 002",Main,3,Honors Business Society and Ethics,Class,Alter Hall,0A233,Monday,No,No,No,No,No,No,03:00�PM,04:20�PM,Afternoon,23,30,Terry Halbert (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
286,38876,"LGLS 3581, 001",Main,3,Pre-Law Internship and Seminar,Class,Alter Hall,0A505,No,Tuesday,Wednesday,No,No,No,No,03:30�PM,05:20�PM,Afternoon,20,25,Leora F. Eisenstadt (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
7270,50456,"BA 3580, 001",Main,1,Topic: Insurance Data Analysis in Excel,Class,Alter Hall,0A237,No,Tuesday,No,No,No,No,No,03:30�PM,05:00�PM,Afternoon,28,30,Jeffrey Zheng (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4703,6392,"IB 3101, 001",Main,3,Fundamentals of International Business,Class,Alter Hall,0A035,No,Tuesday,Wednesday,Thursday,No,No,No,03:30�PM,04:50�PM,Afternoon,45,45,Xuan Du (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
4973,27704,"MIS 2101, 006",Main,3,Digital Systems,Class,Alter Hall,0A034,No,Tuesday,Wednesday,Thursday,No,No,No,03:30�PM,04:50�PM,Afternoon,85,85,Sezgin Ayabakan (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5321,27589,"MKTG 3596, 010",Main,3,Consumer and Buyer Behavior,Class,Alter Hall,0A603,No,Tuesday,Wednesday,Thursday,No,No,No,03:30�PM,04:50�PM,Afternoon,20,20,Dr Jay I. Sinha (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
5609,21758,"FIN 3504, 002",Main,3,Intermediate Corporate Finance,Class,Alter Hall,0A231,No,Tuesday,Wednesday,Thursday,No,No,No,03:30�PM,04:50�PM,Afternoon,45,45,Samuel Rosen (Primary),22817278,1006776,1810,1801-35 N BROAD ST,80.4,50,143,537302,PWD,9057.6875,447.2037234,Civic/Institution,681.2925464,28630.82482
